UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment
U02660,1,0.0,1,2.61,4,0,2,Beginner Learners
U02661,1,0.0,1,2.01,8,0,0,Inactive Learners
U02662,2,117.68,2,3.335,3,0,2,Beginner Learners
U02663,14,1017.04,8,3.166428571428572,7,1,1,Premium Power Learners
U02664,1,0.0,1,4.79,8,0,4,Quality Seekers
U02665,1,37.89,1,1.3,11,0,0,Inactive Learners
U02666,1,0.0,1,2.61,4,0,2,Beginner Learners
U02667,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02668,3,57.32,3,3.8733333333333335,4,0,2,Beginner Learners
U02669,2,0.0,2,4.69,5,2,4,Quality Seekers
U02670,1,0.0,1,2.67,11,0,0,Inactive Learners
U02671,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02672,14,1012.26,9,3.361428571428572,2,1,1,Premium Power Learners
U02673,1,0.0,1,2.98,8,0,0,Inactive Learners
U02674,1,0.0,1,4.1,6,2,4,Quality Seekers
U02675,4,346.71,3,1.5175,9,1,0,Inactive Learners
U02676,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02677,3,490.9,3,3.073333333333333,0,0,2,Beginner Learners
U02678,1,0.0,1,1.13,7,1,0,Inactive Learners
U02679,11,1043.46,8,3.03,1,0,1,Premium Power Learners
U02680,1,0.0,1,3.45,10,2,4,Quality Seekers
U02681,1,0.0,1,1.52,4,0,0,Inactive Learners
U02682,1,53.86,1,2.47,6,1,0,Inactive Learners
U02683,15,2578.46,10,2.929333333333333,0,0,1,Premium Power Learners
U02684,14,2747.3,9,3.2064285714285714,5,0,1,Premium Power Learners
U02685,1,487.92,1,3.64,1,0,2,Beginner Learners
U02686,4,814.89,3,3.95,9,1,4,Quality Seekers
U02687,1,212.39,1,3.15,5,0,2,Beginner Learners
U02688,1,0.0,1,4.14,6,1,4,Quality Seekers
U02689,1,0.0,1,4.44,5,1,4,Quality Seekers
U02690,4,394.26,2,2.2875,2,1,3,Career Focused Learners
U02691,1,0.0,1,3.85,9,1,4,Quality Seekers
U02692,3,117.68,2,3.5400000000000005,3,0,2,Beginner Learners
U02693,1,342.61,1,4.84,10,2,4,Quality Seekers
U02694,2,627.56,2,2.625,3,1,3,Career Focused Learners
U02695,1,0.0,1,2.2,11,1,0,Inactive Learners
U02696,2,490.9,2,3.275,0,0,2,Beginner Learners
U02697,4,437.08,4,3.1475,0,0,2,Beginner Learners
U02698,12,1798.36,8,3.0658333333333334,0,0,1,Premium Power Learners
U02699,1,0.0,1,4.11,8,2,4,Quality Seekers
U02700,1,57.32,1,4.74,11,0,4,Quality Seekers
U02701,4,425.44,4,2.95,0,0,2,Beginner Learners
U02702,2,0.0,2,1.635,5,1,0,Inactive Learners
U02703,1,0.0,1,1.73,7,2,0,Inactive Learners
U02704,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02705,2,394.26,2,1.98,2,0,2,Beginner Learners
U02706,1,37.89,1,1.3,11,0,0,Inactive Learners
U02707,1,117.68,1,2.57,3,0,2,Beginner Learners
U02708,1,472.28,1,4.74,9,1,4,Quality Seekers
U02709,12,1256.18,9,2.8633333333333333,2,1,1,Premium Power Learners
U02710,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02711,2,0.0,2,4.525,2,1,4,Quality Seekers
U02712,2,472.28,1,3.81,9,1,4,Quality Seekers
U02713,1,0.0,1,4.66,5,2,4,Quality Seekers
U02714,1,0.0,1,1.73,7,2,0,Inactive Learners
U02715,2,0.0,2,2.215,1,0,2,Beginner Learners
U02716,2,0.0,2,4.045,3,1,4,Quality Seekers
U02717,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02718,1,0.0,1,4.1,6,2,4,Quality Seekers
U02719,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02720,1,212.39,1,3.15,5,0,2,Beginner Learners
U02721,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02722,1,0.0,1,4.11,8,2,4,Quality Seekers
U02723,1,327.99,1,1.51,10,1,0,Inactive Learners
U02724,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02725,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02726,4,0.0,3,3.1825,8,0,0,Inactive Learners
U02727,2,394.26,2,3.04,2,2,3,Career Focused Learners
U02728,1,276.37,1,2.72,4,0,2,Beginner Learners
U02729,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02730,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02731,1,0.0,1,2.01,8,0,0,Inactive Learners
U02732,1,0.0,1,4.1,6,2,4,Quality Seekers
U02733,14,1498.86,9,3.737142857142857,1,1,1,Premium Power Learners
U02734,1,0.0,1,4.51,4,1,4,Quality Seekers
U02735,1,0.0,1,3.32,11,1,4,Quality Seekers
U02736,1,212.39,1,3.15,5,0,2,Beginner Learners
U02737,1,0.0,1,4.11,8,2,4,Quality Seekers
U02738,1,0.0,1,4.11,8,2,4,Quality Seekers
U02739,1,487.92,1,3.64,1,0,2,Beginner Learners
U02740,1,0.0,1,2.14,5,1,0,Inactive Learners
U02741,1,0.0,1,2.88,9,1,0,Inactive Learners
U02742,2,285.05,2,2.1950000000000003,1,1,3,Career Focused Learners
U02743,14,800.46,8,3.332142857142857,3,2,1,Premium Power Learners
U02744,1,342.61,1,4.84,10,2,4,Quality Seekers
U02745,1,0.0,1,3.15,1,0,2,Beginner Learners
U02746,3,117.68,2,2.9266666666666663,3,0,2,Beginner Learners
U02747,3,53.86,3,2.833333333333333,2,1,3,Career Focused Learners
U02748,2,0.0,2,2.615,0,0,2,Beginner Learners
U02749,2,0.0,2,3.915,1,0,2,Beginner Learners
U02750,2,57.32,2,3.675,4,0,2,Beginner Learners
U02751,1,0.0,1,2.01,8,0,0,Inactive Learners
U02752,1,0.0,1,4.44,5,1,4,Quality Seekers
U02753,1,53.86,1,2.47,6,1,0,Inactive Learners
U02754,13,888.76,9,2.439230769230769,2,0,1,Premium Power Learners
U02755,1,0.0,1,4.14,6,1,4,Quality Seekers
U02756,2,326.02,2,2.65,1,0,2,Beginner Learners
U02757,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02758,2,0.0,1,3.31,3,2,3,Career Focused Learners
U02759,2,0.0,2,3.65,9,1,4,Quality Seekers
U02760,3,374.64,3,2.7466666666666666,0,2,3,Career Focused Learners
U02761,4,394.26,3,3.5625,2,1,3,Career Focused Learners
U02762,2,314.26,2,2.01,4,0,2,Beginner Learners
U02763,3,574.12,3,2.873333333333333,0,2,3,Career Focused Learners
U02764,1,37.89,1,1.3,11,0,0,Inactive Learners
U02765,1,0.0,1,4.45,4,0,2,Beginner Learners
U02766,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02767,14,1377.85,9,2.9292857142857143,10,1,1,Premium Power Learners
U02768,2,472.28,2,4.17,3,1,3,Career Focused Learners
U02769,3,753.2,1,2.33,0,2,3,Career Focused Learners
U02770,14,1389.02,8,2.8485714285714288,3,0,1,Premium Power Learners
U02771,1,0.78,1,3.89,7,0,4,Quality Seekers
U02772,1,177.34,1,3.89,5,0,2,Beginner Learners
U02773,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02774,1,0.0,1,4.14,6,1,4,Quality Seekers
U02775,12,1423.51,10,3.4441666666666664,5,1,1,Premium Power Learners
U02776,2,0.0,2,1.64,1,0,2,Beginner Learners
U02777,1,0.0,1,1.28,9,1,0,Inactive Learners
U02778,3,0.0,3,3.63,2,1,3,Career Focused Learners
U02779,3,809.77,3,3.046666666666667,0,2,3,Career Focused Learners
U02780,2,0.0,2,3.83,1,0,2,Beginner Learners
U02781,3,700.31,3,2.9,1,0,2,Beginner Learners
U02782,1,0.0,1,1.59,6,0,0,Inactive Learners
U02783,1,0.0,1,2.88,9,1,0,Inactive Learners
U02784,2,248.1,2,1.935,0,0,2,Beginner Learners
U02785,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02786,12,1390.83,9,3.464166666666667,7,1,1,Premium Power Learners
U02787,1,346.71,1,1.23,10,0,0,Inactive Learners
U02788,12,1273.64,9,3.6641666666666666,2,2,1,Premium Power Learners
U02789,4,0.0,4,1.8675,4,0,2,Beginner Learners
U02790,1,0.0,1,2.2,11,1,0,Inactive Learners
U02791,13,917.89,10,3.349230769230769,4,1,1,Premium Power Learners
U02792,14,795.72,9,3.1342857142857143,0,1,1,Premium Power Learners
U02793,14,1449.91,10,3.4285714285714284,1,1,1,Premium Power Learners
U02794,2,342.61,2,3.285,7,2,4,Quality Seekers
U02795,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02796,1,0.0,1,4.44,5,1,4,Quality Seekers
U02797,1,0.78,1,3.89,7,0,4,Quality Seekers
U02798,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02799,1,0.0,1,4.72,8,2,4,Quality Seekers
U02800,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02801,3,0.78,3,3.016666666666667,3,0,2,Beginner Learners
U02802,1,0.0,1,4.94,2,1,4,Quality Seekers
U02803,2,0.0,2,3.56,4,0,2,Beginner Learners
U02804,1,0.0,1,4.73,7,2,4,Quality Seekers
U02805,1,57.32,1,4.74,11,0,4,Quality Seekers
U02806,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02807,4,559.0999999999999,3,3.495,5,0,2,Beginner Learners
U02808,2,0.0,1,4.45,8,0,4,Quality Seekers
U02809,2,0.0,2,3.89,0,1,3,Career Focused Learners
U02810,1,0.0,1,2.14,5,1,0,Inactive Learners
U02811,1,0.0,1,2.61,4,0,2,Beginner Learners
U02812,1,119.04,1,2.75,6,2,3,Career Focused Learners
U02813,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02814,2,0.0,2,4.3950000000000005,2,1,3,Career Focused Learners
U02815,4,389.73,3,2.81,5,0,2,Beginner Learners
U02816,1,0.0,1,4.11,8,2,4,Quality Seekers
U02817,1,0.0,1,1.52,4,0,0,Inactive Learners
U02818,1,0.78,1,3.89,7,0,4,Quality Seekers
U02819,2,0.0,2,3.7,7,0,2,Beginner Learners
U02820,1,0.0,1,1.28,9,1,0,Inactive Learners
U02821,11,1173.96,7,3.2263636363636365,10,0,1,Premium Power Learners
U02822,1,0.0,1,4.73,7,2,4,Quality Seekers
U02823,2,0.0,2,4.295,2,2,3,Career Focused Learners
U02824,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02825,13,1636.01,8,2.4292307692307693,1,0,1,Premium Power Learners
U02826,1,0.0,1,1.13,7,1,0,Inactive Learners
U02827,1,0.0,1,4.73,7,2,4,Quality Seekers
U02828,2,490.9,2,3.765,0,0,2,Beginner Learners
U02829,1,89.59,1,2.68,0,2,3,Career Focused Learners
U02830,1,0.0,1,2.67,11,0,0,Inactive Learners
U02831,1,0.0,1,4.45,4,0,2,Beginner Learners
U02832,11,0.78,5,3.0454545454545454,4,0,2,Beginner Learners
U02833,2,342.61,2,3.86,9,1,4,Quality Seekers
U02834,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02835,1,117.68,1,2.57,3,0,2,Beginner Learners
U02836,1,472.28,1,4.74,9,1,4,Quality Seekers
U02837,2,0.0,2,3.795,1,0,2,Beginner Learners
U02838,2,837.6099999999999,2,2.89,0,0,2,Beginner Learners
U02839,4,0.0,4,2.4275,2,0,2,Beginner Learners
U02840,1,0.0,1,4.44,5,1,4,Quality Seekers
U02841,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02842,2,490.9,2,3.275,0,0,2,Beginner Learners
U02843,14,1296.66,9,2.5885714285714285,3,1,1,Premium Power Learners
U02844,12,1101.98,7,3.2266666666666666,0,0,1,Premium Power Learners
U02845,1,0.0,1,4.51,4,1,4,Quality Seekers
U02846,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02847,1,0.0,1,4.1,6,2,4,Quality Seekers
U02848,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02849,1,0.0,1,2.88,9,1,0,Inactive Learners
U02850,13,993.9,10,3.116153846153846,5,2,1,Premium Power Learners
U02851,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02852,1,0.0,1,2.0,1,0,2,Beginner Learners
U02853,1,0.0,1,2.88,9,1,0,Inactive Learners
U02854,1,0.0,1,2.0,1,0,2,Beginner Learners
U02855,1,327.99,1,1.51,10,1,0,Inactive Learners
U02856,1,472.28,1,4.74,9,1,4,Quality Seekers
U02857,12,1001.5,7,2.6266666666666665,10,2,1,Premium Power Learners
U02858,4,0.0,4,1.9925,2,1,3,Career Focused Learners
U02859,2,654.01,2,2.1,1,1,3,Career Focused Learners
U02860,1,0.78,1,3.89,7,0,4,Quality Seekers
U02861,1,346.71,1,1.23,10,0,0,Inactive Learners
U02862,2,0.0,2,2.93,8,0,0,Inactive Learners
U02863,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02864,1,0.0,1,2.01,8,0,0,Inactive Learners
U02865,1,0.0,1,2.0,1,0,2,Beginner Learners
U02866,2,326.02,2,3.145,1,2,3,Career Focused Learners
U02867,2,177.34,2,3.87,5,0,2,Beginner Learners
U02868,2,0.0,2,1.82,2,2,3,Career Focused Learners
U02869,1,0.0,1,4.94,2,1,4,Quality Seekers
U02870,1,0.0,1,4.51,4,1,4,Quality Seekers
U02871,1,0.0,1,4.94,2,1,4,Quality Seekers
U02872,2,342.61,2,3.995,1,0,2,Beginner Learners
U02873,3,53.86,3,2.64,1,0,2,Beginner Learners
U02874,11,1151.39,7,3.2954545454545454,11,0,1,Premium Power Learners
U02875,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02876,1,0.0,1,1.52,4,0,0,Inactive Learners
U02877,1,0.0,1,4.72,8,2,4,Quality Seekers
U02878,2,534.55,2,2.93,0,2,3,Career Focused Learners
U02879,1,0.0,1,4.14,6,1,4,Quality Seekers
U02880,1,0.0,1,2.61,4,0,2,Beginner Learners
U02881,4,276.37,3,3.5225,4,1,3,Career Focused Learners
U02882,1,0.0,1,4.66,5,2,4,Quality Seekers
U02883,12,2314.35,7,3.4725,1,1,1,Premium Power Learners
U02884,3,0.78,3,4.05,3,2,3,Career Focused Learners
U02885,3,342.61,3,4.333333333333333,3,1,4,Quality Seekers
U02886,3,89.59,3,3.5033333333333334,0,0,2,Beginner Learners
U02887,4,476.91,4,3.5125,2,1,3,Career Focused Learners
U02888,1,117.68,1,2.57,3,0,2,Beginner Learners
U02889,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02890,2,0.0,2,4.295,2,2,3,Career Focused Learners
U02891,3,702.3,2,2.7566666666666664,3,1,3,Career Focused Learners
U02892,1,472.28,1,4.74,9,1,4,Quality Seekers
U02893,1,0.0,1,2.88,9,1,0,Inactive Learners
U02894,1,0.0,1,2.01,8,0,0,Inactive Learners
U02895,2,53.86,2,3.055,0,1,3,Career Focused Learners
U02896,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02897,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02898,4,619.76,3,3.975,4,0,2,Beginner Learners
U02899,13,327.99,8,3.2446153846153845,9,1,1,Premium Power Learners
U02900,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02901,1,0.0,1,2.38,2,0,2,Beginner Learners
U02902,2,0.0,2,2.29,2,0,2,Beginner Learners
U02903,1,487.92,1,3.64,1,0,2,Beginner Learners
U02904,1,346.71,1,1.23,10,0,0,Inactive Learners
U02905,2,119.04,2,2.38,6,0,0,Inactive Learners
U02906,3,591.3199999999999,2,3.8766666666666665,6,1,4,Quality Seekers
U02907,2,415.51,2,2.89,0,0,2,Beginner Learners
U02908,1,0.0,1,2.88,9,1,0,Inactive Learners
U02909,14,1205.39,9,3.4785714285714286,0,1,1,Premium Power Learners
U02910,1,0.0,1,2.0,1,0,2,Beginner Learners
U02911,1,490.9,1,4.55,0,1,3,Career Focused Learners
U02912,2,212.39,2,2.91,5,0,2,Beginner Learners
U02913,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02914,2,57.32,2,4.735,7,0,4,Quality Seekers
U02915,14,415.51,9,3.4692857142857143,8,1,1,Premium Power Learners
U02916,15,2093.42,10,3.3833333333333333,0,1,1,Premium Power Learners
U02917,1,487.92,1,3.64,1,0,2,Beginner Learners
U02918,2,0.0,2,2.8600000000000003,5,1,3,Career Focused Learners
U02919,1,0.0,1,1.59,6,0,0,Inactive Learners
U02920,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02921,1,0.0,1,2.38,2,0,2,Beginner Learners
U02922,1,0.0,1,2.43,9,2,0,Inactive Learners
U02923,3,818.89,2,3.17,10,1,0,Inactive Learners
U02924,1,0.0,1,1.59,6,0,0,Inactive Learners
U02925,4,513.3,4,3.0375,2,2,3,Career Focused Learners
U02926,1,0.0,1,3.15,1,0,2,Beginner Learners
U02927,15,1865.34,10,2.7213333333333334,1,1,1,Premium Power Learners
U02928,1,0.0,1,4.1,6,2,4,Quality Seekers
U02929,1,472.28,1,4.74,9,1,4,Quality Seekers
U02930,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02931,15,156.93,8,2.7606666666666664,3,2,1,Premium Power Learners
U02932,1,0.0,1,3.32,11,1,4,Quality Seekers
U02933,1,0.0,1,4.45,4,0,2,Beginner Learners
U02934,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02935,2,700.56,2,2.535,0,1,3,Career Focused Learners
U02936,2,0.0,2,3.665,4,0,2,Beginner Learners
U02937,13,648.58,8,2.923076923076923,6,0,1,Premium Power Learners
U02938,1,0.0,1,2.0,1,0,2,Beginner Learners
U02939,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02940,3,346.71,3,2.266666666666667,5,1,0,Inactive Learners
U02941,12,907.5,8,3.1641666666666666,5,1,1,Premium Power Learners
U02942,3,415.51,3,3.143333333333333,0,0,2,Beginner Learners
U02943,1,0.0,1,4.11,8,2,4,Quality Seekers
U02944,1,0.0,1,1.59,6,0,0,Inactive Learners
U02945,12,1621.16,8,2.654166666666667,11,1,1,Premium Power Learners
U02946,1,0.0,1,4.72,8,2,4,Quality Seekers
U02947,11,912.13,9,2.8963636363636365,0,1,1,Premium Power Learners
U02948,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02949,2,787.49,2,3.69,1,0,2,Beginner Learners
U02950,4,342.61,3,3.4925,4,0,2,Beginner Learners
U02951,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02952,2,0.0,2,4.075,0,1,3,Career Focused Learners
U02953,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02954,2,487.92,2,3.01,1,0,2,Beginner Learners
U02955,1,57.32,1,4.74,11,0,4,Quality Seekers
U02956,2,53.86,2,1.875,6,1,0,Inactive Learners
U02957,1,0.0,1,2.38,2,0,2,Beginner Learners
U02958,12,1338.41,7,2.9658333333333338,1,0,1,Premium Power Learners
U02959,2,276.37,2,2.85,4,0,2,Beginner Learners
U02960,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02961,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02962,1,0.0,1,4.1,6,2,4,Quality Seekers
U02963,1,0.0,1,1.73,7,2,0,Inactive Learners
U02964,1,0.0,1,4.73,7,2,4,Quality Seekers
U02965,1,327.99,1,1.51,10,1,0,Inactive Learners
U02966,4,0.0,4,3.52,1,0,2,Beginner Learners
U02967,1,0.0,1,2.01,8,0,0,Inactive Learners
U02968,2,511.96,2,3.4450000000000003,3,0,2,Beginner Learners
U02969,13,1177.78,10,2.920769230769231,1,1,1,Premium Power Learners
U02970,2,90.37,2,3.285,0,0,2,Beginner Learners
U02971,13,776.89,9,3.0323076923076924,0,0,1,Premium Power Learners
U02972,2,580.49,1,3.615,0,1,3,Career Focused Learners
U02973,1,0.0,1,1.13,7,1,0,Inactive Learners
U02974,14,1206.08,9,3.391428571428571,3,1,1,Premium Power Learners
U02975,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02976,16,1526.86,9,3.145,4,0,1,Premium Power Learners
U02977,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02978,4,248.1,4,2.2675,0,1,3,Career Focused Learners
U02979,1,212.39,1,3.15,5,0,2,Beginner Learners
U02980,12,804.66,8,2.980833333333333,4,1,1,Premium Power Learners
U02981,14,1177.0,9,2.772142857142857,9,0,1,Premium Power Learners
U02982,1,0.0,1,4.68,10,1,4,Quality Seekers
U02983,1,0.0,1,4.1,6,2,4,Quality Seekers
U02984,14,1574.03,9,3.5157142857142856,10,0,1,Premium Power Learners
U02985,1,0.78,1,3.89,7,0,4,Quality Seekers
U02986,2,590.71,2,3.02,0,1,3,Career Focused Learners
U02987,1,0.0,1,3.85,9,1,4,Quality Seekers
U02988,1,0.0,1,4.72,8,2,4,Quality Seekers
U02989,11,968.91,8,3.4227272727272724,2,2,1,Premium Power Learners
U02990,2,472.28,2,3.165,6,0,2,Beginner Learners
U02991,1,0.0,1,1.28,9,1,0,Inactive Learners
U02992,12,1913.78,8,3.168333333333333,1,2,1,Premium Power Learners
U02993,1,0.0,1,1.59,6,0,0,Inactive Learners
U02994,14,1069.44,9,2.682857142857143,1,1,1,Premium Power Learners
U02995,1,37.89,1,1.3,11,0,0,Inactive Learners
U02996,1,0.0,1,4.14,6,1,4,Quality Seekers
U02997,1,0.0,1,1.81,7,0,0,Inactive Learners
U02998,1,37.89,1,1.3,11,0,0,Inactive Learners
U02999,1,37.89,1,1.3,11,0,0,Inactive Learners
U03000,1,394.26,1,1.35,2,2,3,Career Focused Learners
